call_id,ticker,quarter,call_start,modeled_events,market_resolution_seconds,raw_T50_seconds,raw_T90_seconds,raw_lambda_per_second,raw_half_life_seconds,total_price_impact,model_r_squared,placebo_iterations,placebo_impact_percentile,anchor_status,call_start_source,transcript_source_url,market_provider,market_source_url,benchmark,measurement_flags
AMD_Q4_2019,AMD,Q4 2019,2020-01-28T17:30:00-05:00,36.0,60.0,120.0,180.0,0.01321889886546922,52.436075622804246,0.00044772690683074067,0.013551860789494441,20.0,20.0,primary_verified,https://ir.amd.com/news-events/press-releases/detail/930/amd-reports-fourth-quarter-and-annual-2019-financial-results,https://www.marketbeat.com/earnings/reports/2020-1-28-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-01.parquet,SPY,cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
AMD_Q1_2020,AMD,Q1 2020,2020-04-28T17:30:00-04:00,29.0,60.0,120.0,120.0,0.0043242087222381265,160.29457065642885,4.082339144259042e-06,0.03330205267239261,20.0,0.0,primary_verified,https://ir.amd.com/news-events/press-releases/detail/944/amd-reports-first-quarter-2020-financial-results,https://www.marketbeat.com/earnings/reports/2020-4-28-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-04.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q3_2020,AMD,Q3 2020,2020-10-27T08:00:00-04:00,32.0,60.0,360.0,660.0,0.0024374636097299384,284.3723195673651,0.008498557809643956,0.03411487769969146,20.0,100.0,primary_verified,https://ir.amd.com/financial-information/sec-filings/content/0000002488-20-000161/q32020991.htm,https://www.marketbeat.com/earnings/reports/2020-10-27-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-10.parquet,QQQ,cumulative response reverses
AMD_Q4_2020,AMD,Q4 2020,2021-01-26T17:00:00-05:00,37.0,60.0,480.0,660.0,0.00112632541729448,615.4057876319065,-0.0006082337473945246,0.015350478658343825,20.0,15.0,primary_verified,https://ir.amd.com/news-events/press-releases/detail/988/amd-reports-fourth-quarter-and-full-year-2020-financial-results,https://www.marketbeat.com/earnings/reports/2021-1-26-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-01.parquet,SPY,cumulative response reverses; cumulative response overshoots
AMD_Q2_2021,AMD,Q2 2021,2021-07-27T17:00:00-04:00,33.0,60.0,60.0,60.0,0.2130327178878599,3.2537123284734926,-0.00024100943484100672,0.0289823492075163,20.0,20.0,primary_verified,https://ir.amd.com/news-events/press-releases/detail/1014/amd-reports-second-quarter-2021-financial-results,https://www.marketbeat.com/earnings/reports/2021-7-27-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-07.parquet,QQQ,cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
AMD_Q4_2021,AMD,Q4 2021,2022-02-01T17:00:00-05:00,33.0,60.0,360.0,600.0,0.002530672367790194,273.8984269090541,0.0013935905731992891,0.012829184593880938,20.0,70.0,primary_verified,https://ir.amd.com/news-events/press-releases/detail/1044/amd-reports-fourth-quarter-and-full-year-2021-financial-results,https://www.marketbeat.com/earnings/reports/2022-2-1-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-02.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q1_2022,AMD,Q1 2022,2022-05-03T17:00:00-04:00,34.0,60.0,360.0,480.0,0.0031590562649290105,219.41590222848453,0.0032838410874103654,0.022079557018252816,20.0,70.0,primary_verified,https://ir.amd.com/news-events/press-releases/detail/1062/amd-reports-first-quarter-2022-financial-results,https://www.marketbeat.com/earnings/reports/2022-5-3-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-05.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q2_2022,AMD,Q2 2022,2022-08-02T17:00:00-04:00,35.0,60.0,300.0,540.0,0.003506419276034645,197.67949181017926,-0.001546528940544804,0.021002120442041194,20.0,90.0,primary_verified,https://ir.amd.com/news-events/press-releases/detail/1084/amd-reports-second-quarter-2022-financial-results,https://www.marketbeat.com/earnings/reports/2022-8-2-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-08.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q3_2022,AMD,Q3 2022,2022-11-01T17:00:00-04:00,34.0,60.0,540.0,660.0,0.0009698148696361236,714.7211310752695,0.0019680480055737385,0.057954829132843555,20.0,60.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-11-1-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2022-11-1-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-11.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q4_2022,AMD,Q4 2022,2023-01-31T17:00:00-05:00,45.0,60.0,180.0,180.0,0.007110621509902493,97.48053381756363,0.0001757647813926829,0.022740224561044742,20.0,0.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-1-31-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-1-31-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-01.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q1_2023,AMD,Q1 2023,2023-05-02T17:00:00-04:00,49.0,60.0,120.0,120.0,0.004060467538045357,170.7062484961067,-0.00037700540817541244,0.03229579234228985,20.0,15.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-5-2-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-5-2-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-05.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q2_2023,AMD,Q2 2023,2023-08-01T17:00:00-04:00,42.0,60.0,60.0,600.0,0.0014787511216488713,468.73822809821866,-0.0027920246548287764,0.019582752812476345,20.0,100.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-8-1-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-8-1-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-08.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q4_2023,AMD,Q4 2023,2024-01-30T17:00:00-05:00,39.0,60.0,60.0,360.0,0.006329988341495947,109.50212593853466,-0.0017755948215536811,0.0302198642303122,20.0,95.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-1-30-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-1-30-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-01.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q2_2024,AMD,Q2 2024,2024-07-30T17:00:00-04:00,33.0,60.0,120.0,120.0,0.0004685989518678468,1479.1906336901604,-0.0004699509374779722,0.02775042225567048,20.0,10.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-7-30-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-7-30-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-07.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q3_2024,AMD,Q3 2024,2024-10-29T17:00:00-04:00,45.0,60.0,180.0,300.0,0.005188759579792533,133.5862974379052,0.0007558574988113143,0.029347531795379078,100.0,66.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-10-29-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-10-29-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-10.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q4_2024,AMD,Q4 2024,2025-02-04T17:00:00-05:00,33.0,60.0,420.0,480.0,0.0017573699463373886,394.42303085048405,-0.002605876571524442,0.01680809636688385,100.0,85.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-2-4-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-2-4-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-02.parquet,QQQ,cumulative response reverses
AMD_Q1_2025,AMD,Q1 2025,2025-05-06T17:00:00-04:00,43.0,60.0,540.0,540.0,0.0011556424950366073,599.7937801153535,-8.491347139448258e-05,0.02438203770899261,100.0,2.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-5-6-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-5-6-advanced-micro-devices-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-05.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q2_2025,AMD,Q2 2025,2025-08-05T17:00:00-04:00,22.0,60.0,180.0,180.0,0.0046789796431128934,148.1406702805826,-0.0001388861573072864,0.05703818664041527,20.0,5.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-8-5-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-8-5-advanced-micro-devices-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-08.parquet,SPY,cumulative response reverses; cumulative response overshoots
AMD_Q3_2025,AMD,Q3 2025,2025-11-04T17:00:00-05:00,30.0,60.0,660.0,660.0,0.00037662790435922383,1840.4031473430832,-0.00013374000005545404,0.01361115425680115,20.0,5.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-11-4-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-11-4-advanced-micro-devices-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-11.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AMD_Q4_2025,AMD,Q4 2025,2026-02-03T17:00:00-05:00,39.0,60.0,120.0,120.0,0.0006671259143609677,1039.005029843434,4.763063519358225e-05,0.01240238589562126,20.0,0.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-2-3-advanced-micro-devices-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-2-3-advanced-micro-devices-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-02.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q2_2020,AVGO,Q2 2020,2020-06-04T17:00:00-04:00,21.0,60.0,60.0,120.0,0.0342945419674045,20.211588806718925,-0.0030410358709166544,0.054645329958752153,20.0,50.0,primary_verified,https://investors.broadcom.com/news-releases/news-release-details/broadcom-inc-announces-second-quarter-fiscal-year-2020-financial,https://www.marketbeat.com/earnings/reports/2020-6-4-broadcom-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-06.parquet,SPY,cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
AVGO_Q1_2024,AVGO,Q1 2024,2024-03-07T17:15:00-05:00,38.0,60.0,360.0,420.0,0.0024546210109705644,282.38460335099666,-0.0039031336196460945,0.034129249603901846,20.0,45.0,primary_verified,https://investors.broadcom.com/news-releases/news-release-details/broadcom-inc-announces-first-quarter-fiscal-year-2024-financial,https://www.marketbeat.com/earnings/reports/2024-3-7-broadcom-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q2_2024,AVGO,Q2 2024,2024-06-12T17:00:00-04:00,29.0,60.0,300.0,660.0,0.0027440933566051364,252.5960637933523,0.0030858096952588263,0.05022482791835314,20.0,100.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-6-12-broadcom-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-6-12-broadcom-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-06.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q4_2024,AVGO,Q4 2024,2024-12-12T17:00:00-05:00,28.0,60.0,300.0,360.0,0.0034226645717497445,202.51683039030394,-0.007082933468120929,0.046500767923796205,20.0,70.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-12-12-broadcom-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-12-12-broadcom-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q1_2025,AVGO,Q1 2025,2025-03-06T17:00:00-05:00,18.0,60.0,600.0,600.0,0.000938754344264298,738.3690789768486,0.008024665080133891,0.11299327866309972,20.0,65.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-3-6-broadcom-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-3-6-broadcom-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q2_2025,AVGO,Q2 2025,2025-06-05T17:00:00-04:00,27.0,60.0,420.0,420.0,0.0021236864302437907,326.3886658071148,0.00271330912671966,0.034286467387063424,20.0,55.00000000000001,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-6-5-broadcom-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-6-5-broadcom-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-06.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q3_2025,AVGO,Q3 2025,2025-09-04T17:00:00-04:00,30.0,60.0,360.0,420.0,0.0027982866669792965,247.70413579827618,0.003611487721875378,0.06117413563605956,20.0,100.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-9-4-broadcom-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-9-4-broadcom-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-09.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q4_2025,AVGO,Q4 2025,2025-12-11T17:00:00-05:00,33.0,60.0,300.0,360.0,0.003923027785275426,176.68678849575906,0.003975207730093724,0.028330735762510106,20.0,65.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-12-11-broadcom-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-12-11-broadcom-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q1_2026,AVGO,Q1 2026,2026-03-04T17:00:00-05:00,26.0,60.0,360.0,540.0,0.0023783637569726457,291.4386743944641,0.0058103692617047925,0.03102069187807155,20.0,90.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-3-4-broadcom-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-3-4-broadcom-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
AVGO_Q3_2026,AVGO,Q3 2026,2026-09-02T17:00:00-04:00,31.0,60.0,360.0,480.0,0.002241061112635194,309.29418954795705,-0.005975243231837914,0.02750048632183999,100.0,54.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-9-2-broadcom-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-9-2-broadcom-inc-stock/,yahoo-chart-1m,,QQQ,cumulative response reverses; cumulative response overshoots
COIN_Q1_2021,COIN,Q1 2021,2021-05-13T17:00:00-04:00,8.0,60.0,180.0,660.0,0.0031154200558134552,222.4891565638202,0.005551294362295907,0.09885718385435815,20.0,70.0,primary_verified,https://investor.coinbase.com/events-and-presentations/events/event-details/2021/Coinbase-First-Quarter-2021-Earnings-Call/default.aspx,https://www.marketbeat.com/earnings/reports/2021-5-13-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-05.parquet,SPY,fewer than 10 modeled events; cumulative response reverses
COIN_Q4_2021,COIN,Q4 2021,2022-02-24T17:30:00-05:00,6.0,60.0,240.0,240.0,0.0033640043409729975,206.04824200656674,0.004511986749247337,0.26533992722351796,20.0,95.0,primary_verified,https://investor.coinbase.com/events-and-presentations/events/event-details/2022/Fourth-Quarter-2021-Earnings-Call/default.aspx,https://www.marketbeat.com/earnings/reports/2022-2-24-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-02.parquet,QQQ,fewer than 10 modeled events; cumulative response reverses; cumulative response overshoots
COIN_Q1_2022,COIN,Q1 2022,2022-05-10T17:30:00-04:00,4.0,60.0,60.0,60.0,0.002692250413334483,257.46014454184774,0.00034107348463772655,0.1661731143294113,20.0,10.0,primary_verified,https://investor.coinbase.com/events-and-presentations/events/event-details/2022/First-Quarter-2022-Earnings-Call/default.aspx,https://www.marketbeat.com/earnings/reports/2022-5-10-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-05.parquet,SPY,fewer than 10 modeled events; cumulative response reverses; cumulative response overshoots
COIN_Q2_2022,COIN,Q2 2022,2022-08-09T17:30:00-04:00,10.0,60.0,180.0,180.0,0.0040852419352099545,169.67102354106282,-0.0005718771035559159,0.10585320954696464,20.0,40.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-8-9-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2022-8-9-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-08.parquet,SPY,cumulative response reverses; cumulative response overshoots
COIN_Q4_2022,COIN,Q4 2022,2023-02-21T17:30:00-05:00,10.0,60.0,420.0,600.0,0.0014750167579997296,469.92495292048227,0.005952508007692916,0.09598792209577123,20.0,30.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-2-21-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2023-2-21-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-02.parquet,QQQ,cumulative response reverses; cumulative response overshoots
COIN_Q1_2023,COIN,Q1 2023,2023-05-04T17:30:00-04:00,8.0,60.0,360.0,360.0,0.0013277646376892076,522.0406997480163,0.0004363739014259498,0.10695118237230261,20.0,0.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-5-4-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2023-5-4-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-05.parquet,QQQ,fewer than 10 modeled events; cumulative response reverses; cumulative response overshoots
COIN_Q2_2023,COIN,Q2 2023,2023-08-03T17:30:00-04:00,6.0,60.0,60.0,60.0,0.21666379399305025,3.1991832497042805,-0.0001853729154386067,0.08495715680102567,20.0,5.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-8-3-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2023-8-3-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-08.parquet,QQQ,fewer than 10 modeled events; cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
COIN_Q3_2023,COIN,Q3 2023,2023-11-02T17:30:00-04:00,15.0,60.0,60.0,120.0,0.03290271036445925,21.06656785663065,-0.0003065162030049264,0.0580342784056197,20.0,35.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-11-2-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2023-11-2-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-11.parquet,QQQ,cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
COIN_Q1_2024,COIN,Q1 2024,2024-05-02T17:30:00-04:00,11.0,60.0,600.0,660.0,0.0006143323431643564,1128.2934852324763,0.0017176462041942615,0.0934834238355523,20.0,40.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-5-2-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2024-5-2-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-05.parquet,QQQ,cumulative response reverses; cumulative response overshoots
COIN_Q3_2024,COIN,Q3 2024,2024-10-30T17:30:00-04:00,8.0,60.0,480.0,660.0,0.0018417139319702215,376.3598507496943,0.01238442072091728,0.24858019559868716,100.0,99.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-10-30-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2024-10-30-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-10.parquet,QQQ,fewer than 10 modeled events; cumulative response reverses
COIN_Q1_2025,COIN,Q1 2025,2025-05-08T17:30:00-04:00,12.0,60.0,300.0,660.0,0.002293868315493692,302.1739198707073,0.0028544776009985567,0.07102574535328221,20.0,75.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-5-8-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2025-5-8-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-05.parquet,SPY,cumulative response reverses
COIN_Q2_2025,COIN,Q2 2025,2025-07-31T17:30:00-04:00,8.0,60.0,540.0,660.0,0.0015653827724865848,442.79724597894506,0.003874821658609715,0.21307205949829677,20.0,90.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-7-31-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2025-7-31-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-07.parquet,SPY,fewer than 10 modeled events; cumulative response reverses; cumulative response overshoots
COIN_Q4_2025,COIN,Q4 2025,2026-02-12T17:30:00-05:00,9.0,60.0,660.0,660.0,0.0004127900065081096,1679.1762630676183,-0.0021364707024011526,0.04706445885557087,20.0,40.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-2-12-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2026-2-12-coinbase-global-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-02.parquet,QQQ,fewer than 10 modeled events; cumulative response reverses; cumulative response overshoots
CRWD_Q4_2020,CRWD,Q4 2020,2020-03-19T17:00:00-04:00,22.0,60.0,60.0,480.0,0.00426435560337483,162.54441351265018,-0.004046613117549946,0.0581737108497572,20.0,90.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-3-19-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-3-19-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-03.parquet,QQQ,cumulative response reverses
CRWD_Q1_2021,CRWD,Q1 2021,2020-06-02T17:00:00-04:00,19.0,60.0,60.0,60.0,0.009907775981778359,69.95991651756457,-0.0010888619526790144,0.05195435344799293,20.0,25.0,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-reports-fiscal-first-quarter-2021-financial-results?aff_unique2=unknown&code=unknown,https://www.marketbeat.com/earnings/reports/2020-6-2-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-06.parquet,SPY,cumulative response reverses; cumulative response overshoots
CRWD_Q2_2021,CRWD,Q2 2021,2020-09-02T17:00:00-04:00,21.0,60.0,480.0,600.0,0.0017556342852245836,394.81296668302235,0.00390567333563812,0.047524634967820445,20.0,55.00000000000001,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fiscal-second-quarter-2021-financial/,https://www.marketbeat.com/earnings/reports/2020-9-2-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-09.parquet,SPY,cumulative response reverses; cumulative response overshoots
CRWD_Q4_2021,CRWD,Q4 2021,2021-03-16T17:00:00-04:00,19.0,60.0,120.0,180.0,0.0029075692193785887,238.39404267324238,-0.0010633996640236312,0.04389354440815785,20.0,60.0,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-reports-fourth-quarter-and-fiscal-year-2021,https://www.marketbeat.com/earnings/reports/2021-3-16-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-03.parquet,SPY,cumulative response reverses; cumulative response overshoots
CRWD_Q3_2022,CRWD,Q3 2022,2021-12-01T17:00:00-05:00,28.0,60.0,60.0,120.0,0.02326965626034003,29.787598613621146,-0.0008760685187048996,0.024481538171207684,20.0,25.0,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fiscal-third-quarter-2022-financial/,https://www.marketbeat.com/earnings/reports/2021-12-1-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
