call_id,ticker,quarter,call_start,new_transcript,transcript_segments,status,new_model_for_research,anchor_status,call_start_source,transcript_source_url,market_provider,market_source_url,benchmark,exclusion_reason
COIN_Q4_2021,COIN,Q4 2021,2022-02-24T17:30:00-05:00,True,102,modeled,True,primary_verified,https://investor.coinbase.com/events-and-presentations/events/event-details/2022/Fourth-Quarter-2021-Earnings-Call/default.aspx,https://www.marketbeat.com/earnings/reports/2022-2-24-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-02.parquet,QQQ,
COIN_Q1_2022,COIN,Q1 2022,2022-05-10T17:30:00-04:00,True,93,modeled,True,primary_verified,https://investor.coinbase.com/events-and-presentations/events/event-details/2022/First-Quarter-2022-Earnings-Call/default.aspx,https://www.marketbeat.com/earnings/reports/2022-5-10-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-05.parquet,SPY,
COIN_Q2_2022,COIN,Q2 2022,2022-08-09T17:30:00-04:00,True,95,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-8-9-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2022-8-9-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-08.parquet,SPY,
COIN_Q3_2022,COIN,Q3 2022,2022-11-03T17:30:00-04:00,True,105,failed_coverage_or_model,,primary_verified,https://investor.coinbase.com/events-and-presentations/events/event-details/2022/Coinbase-Q3-2022-Earnings-Call/default.aspx,https://www.marketbeat.com/earnings/reports/2022-11-3-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-11.parquet,QQQ,"COIN insufficient coverage: {'call_bars': 26, 'expected_call_minutes': 50, 'coverage_fraction': 0.52, 'max_call_gap_seconds': 780.0, 'pre_release_bars': 120, 'first_price': '2022-11-03T18:30:00+00:00', 'last_price': '2022-11-03T23:01:00+00:00'}"
COIN_Q4_2022,COIN,Q4 2022,2023-02-21T17:30:00-05:00,True,99,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-2-21-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2023-2-21-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-02.parquet,QQQ,
COIN_Q1_2023,COIN,Q1 2023,2023-05-04T17:30:00-04:00,True,88,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-5-4-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2023-5-4-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-05.parquet,QQQ,
COIN_Q2_2023,COIN,Q2 2023,2023-08-03T17:30:00-04:00,True,92,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-8-3-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2023-8-3-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-08.parquet,QQQ,
COIN_Q3_2023,COIN,Q3 2023,2023-11-02T17:30:00-04:00,True,85,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-11-2-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2023-11-2-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-11.parquet,QQQ,
COIN_Q4_2023,COIN,Q4 2023,2024-02-15T17:30:00-05:00,True,91,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-2-15-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2024-2-15-coinbase-global-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 29, 'expected_call_minutes': 46, 'coverage_fraction': 0.6304347826086957, 'max_call_gap_seconds': 272.0, 'pre_release_bars': 120, 'first_price': '2024-02-15T19:30:00+00:00', 'last_price': '2024-02-16T00:01:00+00:00'}"
COIN_Q1_2024,COIN,Q1 2024,2024-05-02T17:30:00-04:00,True,80,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-5-2-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2024-5-2-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-05.parquet,QQQ,
COIN_Q2_2024,COIN,Q2 2024,2024-08-01T17:30:00-04:00,True,157,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-8-1-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2024-8-1-coinbase-global-stock/,none,,QQQ,"COIN insufficient coverage: {'call_bars': 46, 'expected_call_minutes': 79, 'coverage_fraction': 0.5822784810126582, 'max_call_gap_seconds': 360.0, 'pre_release_bars': 120, 'first_price': '2024-08-01T18:30:00+00:00', 'last_price': '2024-08-01T23:30:00+00:00'}"
COIN_Q3_2024,COIN,Q3 2024,2024-10-30T17:30:00-04:00,True,88,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-10-30-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2024-10-30-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-10.parquet,QQQ,
COIN_Q4_2024,COIN,Q4 2024,2025-02-13T17:30:00-05:00,True,96,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-2-13-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2025-2-13-coinbase-global-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 29, 'expected_call_minutes': 50, 'coverage_fraction': 0.58, 'max_call_gap_seconds': 300.0, 'pre_release_bars': 120, 'first_price': '2025-02-13T19:30:00+00:00', 'last_price': '2025-02-14T00:03:00+00:00'}"
COIN_Q1_2025,COIN,Q1 2025,2025-05-08T17:30:00-04:00,True,84,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-5-8-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2025-5-8-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-05.parquet,SPY,
COIN_Q2_2025,COIN,Q2 2025,2025-07-31T17:30:00-04:00,True,94,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-7-31-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2025-7-31-coinbase-global-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-07.parquet,SPY,
COIN_Q3_2025,COIN,Q3 2025,2025-10-30T17:30:00-04:00,True,93,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-10-30-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2025-10-30-coinbase-global-stock/,none,,QQQ,"COIN insufficient coverage: {'call_bars': 24, 'expected_call_minutes': 46, 'coverage_fraction': 0.5217391304347826, 'max_call_gap_seconds': 300.0, 'pre_release_bars': 120, 'first_price': '2025-10-30T18:30:00+00:00', 'last_price': '2025-10-30T22:45:00+00:00'}"
COIN_Q4_2025,COIN,Q4 2025,2026-02-12T17:30:00-05:00,True,77,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-2-12-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2026-2-12-coinbase-global-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-02.parquet,QQQ,
COIN_Q1_2026,COIN,Q1 2026,2026-05-07T17:30:00-04:00,True,73,transcript_only,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-5-7-coinbase-global-stock/,https://www.marketbeat.com/earnings/reports/2026-5-7-coinbase-global-stock/,none,,QQQ,No historical minute-price file covers this month.
COIN_Q2_2026,COIN,Q2 2026,2026-07-30T17:00:00-04:00,False,72,existing_model_preserved,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-7-30-coinbase-global-stock/,,yahoo-chart-2m,,QQQ,
CRWD_Q4_2020,CRWD,Q4 2020,2020-03-19T17:00:00-04:00,True,116,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-3-19-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-3-19-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-03.parquet,QQQ,
CRWD_Q1_2021,CRWD,Q1 2021,2020-06-02T17:00:00-04:00,True,116,modeled,True,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-reports-fiscal-first-quarter-2021-financial-results?aff_unique2=unknown&code=unknown,https://www.marketbeat.com/earnings/reports/2020-6-2-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-06.parquet,SPY,
CRWD_Q2_2021,CRWD,Q2 2021,2020-09-02T17:00:00-04:00,True,126,modeled,True,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fiscal-second-quarter-2021-financial/,https://www.marketbeat.com/earnings/reports/2020-9-2-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-09.parquet,SPY,
CRWD_Q3_2021,CRWD,Q3 2021,2020-12-02T17:00:00-05:00,True,111,failed_coverage_or_model,,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fiscal-third-quarter-2021-financial/,https://www.marketbeat.com/earnings/reports/2020-12-2-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 37, 'expected_call_minutes': 57, 'coverage_fraction': 0.6491228070175439, 'max_call_gap_seconds': 300.0, 'pre_release_bars': 120, 'first_price': '2020-12-02T19:00:00+00:00', 'last_price': '2020-12-02T23:42:00+00:00'}"
CRWD_Q4_2021,CRWD,Q4 2021,2021-03-16T17:00:00-04:00,True,102,modeled,True,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-reports-fourth-quarter-and-fiscal-year-2021,https://www.marketbeat.com/earnings/reports/2021-3-16-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-03.parquet,SPY,
CRWD_Q1_2022,CRWD,Q1 2022,2021-06-03T17:00:00-04:00,True,102,failed_coverage_or_model,,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-reports-first-quarter-fiscal-year-2022-financial,https://www.marketbeat.com/earnings/reports/2021-6-3-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-06.parquet,QQQ,"CRWD insufficient coverage: {'call_bars': 31, 'expected_call_minutes': 60, 'coverage_fraction': 0.5166666666666667, 'max_call_gap_seconds': 660.0, 'pre_release_bars': 119, 'first_price': '2021-06-03T18:00:00+00:00', 'last_price': '2021-06-03T22:44:00+00:00'}"
CRWD_Q2_2022,CRWD,Q2 2022,2021-08-31T17:00:00-04:00,True,111,failed_coverage_or_model,,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-reports-second-quarter-fiscal-year-2022-financial/,https://www.marketbeat.com/earnings/reports/2021-8-31-crowdstrike-holdings-inc-stock/,none,,QQQ,CRWD duplicate price timestamps
CRWD_Q3_2022,CRWD,Q3 2022,2021-12-01T17:00:00-05:00,True,136,modeled,True,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fiscal-third-quarter-2022-financial/,https://www.marketbeat.com/earnings/reports/2021-12-1-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-12.parquet,QQQ,
CRWD_Q4_2022,CRWD,Q4 2022,2022-03-09T17:00:00-05:00,True,109,modeled,True,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fourth-quarter-and-fiscal-year-2022/,https://www.marketbeat.com/earnings/reports/2022-3-9-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-03.parquet,QQQ,
CRWD_Q1_2023,CRWD,Q1 2023,2022-06-02T17:00:00-04:00,True,103,modeled,True,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fiscal-first-quarter-2023-financial/,https://www.marketbeat.com/earnings/reports/2022-6-2-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-06.parquet,QQQ,
CRWD_Q2_2023,CRWD,Q2 2023,2022-08-30T17:00:00-04:00,True,104,failed_coverage_or_model,,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fiscal-second-quarter-2023-financial/,https://www.marketbeat.com/earnings/reports/2022-8-30-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 31, 'expected_call_minutes': 60, 'coverage_fraction': 0.5166666666666667, 'max_call_gap_seconds': 420.0, 'pre_release_bars': 120, 'first_price': '2022-08-30T18:00:00+00:00', 'last_price': '2022-08-30T22:43:00+00:00'}"
CRWD_Q3_2023,CRWD,Q3 2023,2022-11-29T17:00:00-05:00,True,98,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-11-29-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2022-11-29-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 36, 'expected_call_minutes': 57, 'coverage_fraction': 0.631578947368421, 'max_call_gap_seconds': 360.0, 'pre_release_bars': 120, 'first_price': '2022-11-29T19:00:00+00:00', 'last_price': '2022-11-29T23:40:00+00:00'}"
CRWD_Q4_2023,CRWD,Q4 2023,2023-03-07T17:00:00-05:00,True,102,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-3-7-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-3-7-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 27, 'expected_call_minutes': 57, 'coverage_fraction': 0.47368421052631576, 'max_call_gap_seconds': 480.0, 'pre_release_bars': 120, 'first_price': '2023-03-07T19:00:00+00:00', 'last_price': '2023-03-07T23:41:00+00:00'}"
CRWD_Q1_2024,CRWD,Q1 2024,2023-05-31T17:00:00-04:00,True,106,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-5-31-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-5-31-crowdstrike-holdings-inc-stock/,none,,QQQ,CRWD duplicate price timestamps
CRWD_Q2_2024,CRWD,Q2 2024,2023-08-30T17:00:00-04:00,True,100,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-8-30-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-8-30-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 29, 'expected_call_minutes': 59, 'coverage_fraction': 0.4915254237288136, 'max_call_gap_seconds': 420.0, 'pre_release_bars': 120, 'first_price': '2023-08-30T18:00:00+00:00', 'last_price': '2023-08-30T22:42:00+00:00'}"
CRWD_Q3_2024,CRWD,Q3 2024,2023-11-28T17:00:00-05:00,True,100,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-11-28-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-11-28-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 21, 'expected_call_minutes': 59, 'coverage_fraction': 0.3559322033898305, 'max_call_gap_seconds': 540.0, 'pre_release_bars': 120, 'first_price': '2023-11-28T19:00:00+00:00', 'last_price': '2023-11-28T23:44:00+00:00'}"
CRWD_Q4_2024,CRWD,Q4 2024,2024-03-05T17:00:00-05:00,True,92,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-3-5-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-3-5-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-03.parquet,QQQ,
CRWD_Q1_2025,CRWD,Q1 2025,2024-06-04T17:00:00-04:00,True,94,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-6-4-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-6-4-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 32, 'expected_call_minutes': 62, 'coverage_fraction': 0.5161290322580645, 'max_call_gap_seconds': 360.0, 'pre_release_bars': 120, 'first_price': '2024-06-04T18:00:00+00:00', 'last_price': '2024-06-04T22:47:00+00:00'}"
CRWD_Q2_2025,CRWD,Q2 2025,2024-08-28T17:00:00-04:00,True,96,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-8-28-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-8-28-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-08.parquet,QQQ,
CRWD_Q3_2025,CRWD,Q3 2025,2024-11-26T17:00:00-05:00,True,107,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-11-26-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-11-26-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 33, 'expected_call_minutes': 60, 'coverage_fraction': 0.55, 'max_call_gap_seconds': 300.0, 'pre_release_bars': 102, 'first_price': '2024-11-26T19:00:00+00:00', 'last_price': '2024-11-26T23:45:00+00:00'}"
CRWD_Q4_2025,CRWD,Q4 2025,2025-03-04T17:00:00-05:00,True,143,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-3-4-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-3-4-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-03.parquet,QQQ,
CRWD_Q1_2026,CRWD,Q1 2026,2025-06-03T17:00:00-04:00,True,113,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-6-3-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-6-3-crowdstrike-holdings-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 22, 'expected_call_minutes': 53, 'coverage_fraction': 0.41509433962264153, 'max_call_gap_seconds': 840.0, 'pre_release_bars': 120, 'first_price': '2025-06-03T18:00:00+00:00', 'last_price': '2025-06-03T22:37:00+00:00'}"
CRWD_Q2_2026,CRWD,Q2 2026,2025-08-27T17:00:00-04:00,True,107,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-8-27-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-8-27-crowdstrike-holdings-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-08.parquet,QQQ,
CRWD_Q3_2026,CRWD,Q3 2026,2025-12-02T17:00:00-05:00,True,112,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-12-3-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-12-3-crowdstrike-holdings-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-12.parquet,QQQ,
CRWD_Q4_2026,CRWD,Q4 2026,2026-03-03T17:00:00-05:00,True,99,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-3-3-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-3-3-crowdstrike-holdings-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-03.parquet,SPY,
CRWD_Q1_2027,CRWD,Q1 2027,2026-06-03T17:00:00-04:00,True,100,transcript_only,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-6-4-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-6-4-crowdstrike-holdings-inc-stock/,none,,QQQ,No historical minute-price file covers this month.
CRWD_Q2_2027,CRWD,Q2 2027,2026-08-26T17:00:00-04:00,False,103,existing_model_preserved,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-8-26-crowdstrike-holdings-inc-stock/,,yahoo-chart-1m,,QQQ,
MU_Q2_2020,MU,Q2 2020,2020-03-25T16:30:00-04:00,True,182,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-3-25-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-3-25-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-03.parquet,QQQ,
MU_Q3_2020,MU,Q3 2020,2020-06-29T16:30:00-04:00,True,107,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-6-29-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-6-29-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-06.parquet,QQQ,
MU_Q4_2020,MU,Q4 2020,2020-09-29T16:30:00-04:00,True,123,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-9-29-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-9-29-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-09.parquet,QQQ,
MU_Q1_2021,MU,Q1 2021,2021-01-07T16:30:00-05:00,True,128,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2021-1-7-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2021-1-7-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-01.parquet,QQQ,
MU_Q2_2021,MU,Q2 2021,2021-03-31T16:00:00-04:00,True,95,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2021-3-31-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2021-3-31-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-03.parquet,QQQ,
MU_Q3_2021,MU,Q3 2021,2021-06-30T16:00:00-04:00,True,175,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2021-6-30-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2021-6-30-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-06.parquet,QQQ,
MU_Q4_2021,MU,Q4 2021,2021-09-28T16:30:00-04:00,True,102,modeled,True,primary_verified,https://investors.micron.com/news/press-release/2021/Micron-Technology-to-Report-Fiscal-Fourth-Quarter-Results-on-September-28-2021-08-31-2021/default.aspx,https://www.marketbeat.com/earnings/reports/2021-9-28-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-09.parquet,QQQ,
MU_Q1_2022,MU,Q1 2022,2021-12-20T16:30:00-05:00,True,107,modeled,True,primary_verified,https://investors.micron.com/news/press-release/2021/Micron-Technology-Inc--Reports-Results-for-the-First-Quarter-of-Fiscal-2022-12-20-2021/default.aspx,https://www.marketbeat.com/earnings/reports/2021-12-20-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-12.parquet,QQQ,
MU_Q2_2022,MU,Q2 2022,2022-03-29T16:30:00-04:00,True,117,modeled,True,primary_verified,https://investors.micron.com/news/press-release/2022/Micron-Technology-Inc--Reports-Results-for-the-Second-Quarter-of-Fiscal-2022-03-29-2022/default.aspx,https://www.marketbeat.com/earnings/reports/2022-3-29-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-03.parquet,QQQ,
MU_Q3_2022,MU,Q3 2022,2022-06-30T16:30:00-04:00,True,103,modeled,True,primary_verified,https://investors.micron.com/news/press-release/2022/Micron-Technology-Inc--Reports-Results-for-the-Third-Quarter-of-Fiscal-2022-06-30-2022/default.aspx,https://www.marketbeat.com/earnings/reports/2022-6-30-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-06.parquet,QQQ,
MU_Q4_2022,MU,Q4 2022,2022-09-29T16:30:00-04:00,True,101,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-9-29-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2022-9-29-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-09.parquet,QQQ,
MU_Q1_2023,MU,Q1 2023,2022-12-21T16:30:00-05:00,True,85,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-12-21-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2022-12-21-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-12.parquet,QQQ,
MU_Q2_2023,MU,Q2 2023,2023-03-28T16:30:00-04:00,True,79,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-3-29-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-3-29-micron-technology-inc-stock/,none,,QQQ,"MU insufficient coverage: {'call_bars': 10, 'expected_call_minutes': 60, 'coverage_fraction': 0.16666666666666666, 'max_call_gap_seconds': 3060.0, 'pre_release_bars': 0, 'first_price': '2023-03-28T21:21:00+00:00', 'last_price': '2023-03-28T22:15:00+00:00'}"
